work_year,experience_level,employment_type,job_title,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2024,3,2,162,150000,91,0,86,1
2024,3,2,162,100000,91,0,86,1
2024,3,2,162,90000,91,0,86,1
2024,2,2,162,154825,91,0,86,1
2024,2,2,162,61600,91,0,86,1
2024,2,2,162,166000,91,0,86,1
2024,2,2,162,104000,91,0,86,1
2024,2,2,162,179000,91,0,86,1
2024,2,2,162,112000,91,0,86,1
2024,3,2,39,218000,91,0,86,1
2024,3,2,39,160000,91,0,86,1
2024,2,2,98,95000,91,0,86,1
2024,2,2,98,60675,91,0,86,1
2024,0,2,98,82000,91,0,86,1
2024,0,2,98,68000,91,0,86,1
2024,0,2,98,120500,91,0,86,1
2024,0,2,98,90400,91,0,86,1
2024,3,2,247,185333,41,100,41,1
2024,3,2,247,137000,41,100,41,1
2024,3,2,197,281000,91,100,86,1
2024,3,2,197,204000,91,100,86,1
2024,3,2,319,200000,91,100,86,1
2024,3,2,319,185000,91,100,86,1
2024,3,2,197,127777,22,0,22,1
2024,3,2,197,85555,22,0,22,1
2024,3,2,231,324000,91,0,86,1
2024,3,2,231,159000,91,0,86,1
2024,3,2,302,245000,91,0,86,1
2024,3,2,302,136000,91,0,86,1
2024,3,2,60,145000,91,0,86,1
2024,3,2,60,110000,91,0,86,1
2024,3,2,197,180000,91,0,86,1
2024,3,2,197,160000,91,0,86,1
2024,3,2,197,191100,91,100,86,1
2024,3,2,197,136500,91,100,86,1
2024,3,2,28,130000,91,100,86,1
2024,3,2,28,105000,91,100,86,1
2024,3,2,247,184100,91,0,86,1
2024,3,2,247,109100,91,0,86,1
2024,3,2,28,182000,91,0,86,1
2024,3,2,28,130000,91,0,86,1
2024,3,2,28,182000,91,0,86,1
2024,3,2,28,130000,91,0,86,1
2024,3,2,28,182000,91,0,86,1
2024,3,2,28,130000,91,0,86,1
2024,3,2,28,182000,91,0,86,1
2024,3,2,28,130000,91,0,86,1
2024,3,2,28,123076,81,0,78,1
2024,3,2,28,92307,81,0,78,1
2024,3,2,162,185000,91,0,86,1
2024,3,2,162,123000,91,0,86,1
2024,3,2,302,210000,91,0,86,1
2024,3,2,302,136000,91,0,86,1
2024,2,2,247,119000,91,0,86,1
2024,2,2,247,71100,91,0,86,1
2024,3,2,319,220000,91,0,86,1
2024,3,2,319,160000,91,0,86,1
2024,2,2,284,196800,91,0,86,1
2024,2,2,284,140000,91,0,86,1
2024,3,2,319,234000,91,0,86,1
2024,3,2,319,146000,91,0,86,1
2024,3,2,319,260000,91,0,86,1
2024,3,2,319,162000,91,0,86,1
2024,3,2,319,260000,91,0,86,1
2024,3,2,319,162000,91,0,86,1
2024,3,2,319,234000,91,0,86,1
2024,3,2,319,146000,91,0,86,1
2024,3,2,319,260000,91,0,86,1
2024,3,2,319,162000,91,0,86,1
2024,3,2,284,254024,91,100,86,1
2024,3,2,284,123470,91,100,86,1
2024,3,2,197,178000,91,0,86,1
2024,3,2,197,97000,91,0,86,1
2024,3,2,188,178000,91,0,86,1
2024,3,2,188,97000,91,0,86,1
2024,3,2,114,201500,91,0,86,1
2024,3,2,114,124000,91,0,86,1
2024,2,2,42,188000,91,100,86,1
2024,2,2,42,173000,91,100,86,1
2024,3,2,162,266000,91,0,86,1
2024,3,2,162,177000,91,0,86,1
2024,3,2,162,229000,91,100,86,1
2024,3,2,162,107000,91,100,86,1
2024,3,2,331,106923,13,0,12,1
2024,3,2,331,88461,13,0,12,1
2024,2,2,98,118000,91,0,86,1
2024,2,2,98,83028,91,0,86,1
2024,0,2,98,82000,91,0,86,1
2024,0,2,98,48000,91,0,86,1
2024,1,2,98,142250,91,0,86,1
2024,1,2,98,100000,91,0,86,1
2024,2,2,231,141700,91,0,86,1
2024,2,2,231,99200,91,0,86,1
2024,2,2,247,246400,91,0,86,1
2024,2,2,247,167700,91,0,86,1
2024,3,2,231,297900,91,0,86,1
2024,3,2,231,202900,91,0,86,1
2024,2,2,247,105800,91,100,86,1
2024,2,2,247,76800,91,100,86,1
2024,3,2,319,203900,91,0,86,1
2024,3,2,319,138900,91,0,86,1
2024,3,2,302,128000,91,100,86,1
2024,3,2,302,93000,91,100,86,1
2024,3,2,58,130766,6,0,6,1
2024,3,2,58,110365,6,0,6,1
2024,2,2,28,85000,91,100,86,1
2024,2,2,28,60000,91,100,86,1
2024,2,2,66,85000,91,100,86,1
2024,2,2,66,60000,91,100,86,1
2024,2,2,197,154960,91,0,86,1
2024,2,2,197,86320,91,0,86,1
2024,2,2,58,96402,6,0,6,1
2024,2,2,58,89861,6,0,6,1
2024,2,2,114,66666,5,0,5,1
2024,2,2,114,66666,5,0,5,1
2024,3,2,114,190000,91,0,86,1
2024,3,2,114,160000,91,0,86,1
2024,2,2,114,203000,91,0,86,1
2024,2,2,114,123000,91,0,86,1
2024,2,2,114,175400,91,0,86,1
2024,2,2,114,106300,91,0,86,1
2024,2,2,114,175400,91,0,86,1
2024,2,2,114,106300,91,0,86,1
2024,3,2,39,213800,91,0,86,1
2024,3,2,39,127700,91,0,86,1
2024,0,2,162,122000,91,0,86,1
2024,0,2,162,110000,91,0,86,1
2024,3,2,98,165400,91,0,86,1
2024,3,2,98,106700,91,0,86,1
2024,2,2,140,108150,91,0,86,1
2024,2,2,140,91928,91,0,86,1
2024,3,2,30,170000,91,0,86,1
2024,3,2,30,140000,91,0,86,1
2024,2,2,247,150000,91,0,86,1
2024,2,2,247,120000,91,0,86,1
2024,3,2,319,136900,91,0,86,1
2024,3,2,319,95800,91,0,86,1
2024,2,2,247,150000,91,0,86,1
2024,2,2,247,120000,91,0,86,1
2024,0,3,60,72600,91,100,86,1
2024,0,3,60,36300,91,100,86,1
2024,2,2,329,115000,91,0,86,1
2024,2,2,329,85000,91,0,86,1
2024,3,2,88,188400,91,0,86,1
2024,3,2,88,125600,91,0,86,1
2024,3,2,114,126500,91,0,86,1
2024,3,2,114,93500,91,0,86,1
2024,1,2,114,223080,91,0,86,1
2024,1,2,114,148720,91,0,86,1
2024,3,2,162,136800,13,0,12,1
2024,3,2,162,97400,13,0,12,1
2024,3,2,88,230000,91,0,86,1
2024,3,2,88,100000,91,0,86,1
2024,3,2,162,155376,91,0,86,1
2024,3,2,162,95264,91,0,86,1
2024,3,2,114,265200,91,0,86,1
2024,3,2,114,151800,91,0,86,1
2024,2,2,114,227700,91,0,86,1
2024,2,2,114,125700,91,0,86,1
2024,2,2,39,222200,91,0,86,0
2024,2,2,39,136000,91,0,86,0
2024,3,2,162,150000,91,0,86,1
2024,3,2,162,120000,91,0,86,1
2024,2,2,197,223600,91,0,86,0
2024,2,2,197,129300,91,0,86,0
2024,3,2,284,206000,91,0,86,0
2024,3,2,284,124500,91,0,86,0
2024,2,2,162,180000,91,0,86,1
2024,2,2,162,110000,91,0,86,1
2024,3,2,162,180000,91,0,86,1
2024,3,2,162,150000,91,0,86,1
2024,3,2,231,210500,91,0,86,1
2024,3,2,231,151000,91,0,86,1
2024,3,2,114,277500,91,0,86,1
2024,3,2,114,158500,91,0,86,1
2024,2,2,114,50000,5,0,5,1
2024,2,2,114,50000,5,0,5,1
2024,3,2,98,152500,91,0,86,1
2024,3,2,98,98358,91,0,86,1
2024,3,2,162,215000,91,0,86,1
2024,3,2,162,134500,91,0,86,1
2024,3,2,98,117000,13,100,12,1
2024,3,2,98,109000,13,100,12,1
2024,3,2,98,165000,91,100,86,1
2024,3,2,98,90000,91,0,86,1
2024,3,2,98,80000,91,0,86,1
2024,0,2,98,63591,91,0,86,1
2024,0,2,98,63591,91,0,86,1
2024,3,2,114,247300,91,0,86,1
2024,3,2,114,139800,91,0,86,1
2024,2,2,114,269200,91,0,86,1
2024,2,2,114,150500,91,0,86,1
2024,3,2,114,195000,91,100,86,1
2024,3,2,114,121500,91,100,86,1
2024,2,2,114,154000,91,0,86,1
2024,2,2,114,80000,91,0,86,1
2024,2,2,114,167812,91,100,86,1
2024,2,2,114,95348,91,100,86,1
2024,2,2,231,310000,91,0,86,1
2024,3,2,284,240000,91,0,86,1
2024,3,2,284,131000,91,0,86,1
2024,3,2,197,237500,91,0,86,1
2024,3,2,197,147000,91,0,86,1
2024,3,2,197,277000,91,0,86,1
2024,3,2,197,170000,91,0,86,1
2024,1,2,209,204000,13,100,12,1
2024,1,2,209,184000,13,100,12,1
2024,2,2,30,113000,91,0,86,1
2024,2,2,30,90400,91,0,86,1
2024,3,2,30,150000,91,0,86,1
2024,3,2,30,130000,91,0,86,1
2024,2,2,319,244700,91,100,86,1
2024,2,2,319,136800,91,100,86,1
2024,3,2,314,220000,91,0,86,1
2024,3,2,314,160000,91,0,86,1
2024,2,2,314,170000,91,0,86,1
2024,2,2,314,120000,91,0,86,1
2024,3,2,197,220060,91,0,86,1
2024,3,2,197,121260,91,0,86,1
2024,3,2,319,170000,91,0,86,1
2024,3,2,319,130000,91,0,86,1
2024,2,2,231,253900,91,0,86,1
2024,3,2,231,220000,13,100,12,1
2024,3,2,231,170000,13,100,12,1
2024,2,2,230,96250,91,100,86,1
2024,2,2,230,61600,91,100,86,1
2024,3,2,162,150000,91,0,86,1
2024,3,2,162,120000,91,0,86,1
2024,2,2,162,130500,91,0,86,1
2024,2,2,162,116000,91,0,86,1
2024,3,2,162,41333,83,0,80,1
2024,3,2,162,41333,83,0,80,1
2024,3,2,162,112500,32,0,32,1
2024,3,2,162,75000,32,0,32,1
2024,2,2,162,112500,32,0,32,1
2024,2,2,162,75000,32,0,32,1
2024,3,2,162,297000,91,0,86,1
2024,3,2,162,138000,91,0,86,1
2024,3,2,284,204200,91,0,86,1
2024,3,2,284,115400,91,0,86,1
2024,3,2,284,194000,91,0,86,1
2024,3,2,284,109500,91,0,86,1
2024,2,2,247,200000,91,0,86,1
2024,2,2,247,140000,91,0,86,1
2024,0,2,28,156000,91,100,86,1
2024,0,2,28,88000,91,100,86,1
2024,2,2,319,256000,91,0,86,1
2024,2,2,319,160000,91,0,86,1
2024,3,2,187,220000,91,0,86,1
2024,3,2,187,186000,91,0,86,1
2024,3,2,319,293400,91,100,86,1
2024,3,2,319,195600,91,100,86,1
2024,3,2,319,293400,91,0,86,1
2024,3,2,319,195600,91,0,86,1
2024,3,2,198,250000,91,0,86,1
2024,3,2,198,220000,91,0,86,1
2024,2,2,187,170200,91,0,86,1
2024,2,2,187,83900,91,0,86,1
2024,3,2,261,222000,91,100,86,1
2024,3,2,261,160400,91,100,86,1
2024,2,2,323,115000,91,100,86,1
2024,2,2,323,100000,91,100,86,1
2024,3,2,247,155000,13,100,12,1
2024,3,2,247,140000,13,100,12,1
2024,3,2,247,125500,13,100,12,1
2024,3,2,247,118000,13,100,12,1
2024,3,2,197,185000,91,100,86,1
2024,3,2,197,157250,91,100,86,1
2024,2,2,42,90000,91,0,86,1
2024,2,2,42,83000,91,0,86,1
2024,2,2,317,250000,91,0,86,1
2024,2,2,317,170000,91,0,86,1
2024,3,2,211,73333,8,50,8,0
2024,2,2,244,73076,13,50,12,0
2024,3,2,231,250600,91,0,86,1
2024,3,2,231,135400,91,0,86,1
2024,3,2,30,180000,91,0,86,1
2024,3,2,30,120000,91,0,86,1
2024,2,2,231,329600,91,0,86,1
2024,2,2,231,190700,91,0,86,1
2024,3,2,319,314400,91,0,86,1
2024,3,2,319,161600,91,0,86,1
2024,3,2,88,190000,91,0,86,1
2024,3,2,88,120000,91,0,86,1
2024,2,2,162,212800,91,0,86,1
2024,2,2,162,125500,91,0,86,1
2024,2,2,162,44850,32,0,32,1
2024,3,2,162,175000,91,0,86,1
2024,3,2,162,135000,91,0,86,1
2024,3,2,162,106666,55,0,53,1
2024,3,2,162,80000,55,0,53,1
2024,3,2,162,253000,13,0,12,1
2024,3,2,162,184000,13,0,12,1
2024,3,2,162,288000,91,0,86,1
2024,3,2,162,209500,91,0,86,1
2024,2,2,4,190000,91,0,86,1
2024,2,2,4,130000,91,0,86,1
2024,2,2,114,250000,91,0,86,1
2024,2,2,114,170000,91,0,86,1
2024,2,2,114,40000,20,0,20,1
2024,2,2,114,33333,20,0,20,1
2024,2,2,4,275000,91,0,86,1
2024,2,2,4,175000,91,0,86,1
2024,2,2,231,130769,13,100,12,1
2024,2,2,231,117692,13,100,12,1
2024,3,2,319,255000,91,0,86,1
2024,3,2,319,169000,91,0,86,1
2024,2,2,15,73333,20,0,20,1
2024,2,2,15,53333,20,0,20,1
2024,3,2,261,265000,91,0,86,1
2024,3,2,261,200000,91,0,86,1
2024,3,2,304,200000,91,0,86,1
2024,3,2,304,150000,91,0,86,1
2024,3,2,319,228000,91,0,86,1
2024,3,2,319,152000,91,0,86,1
2024,3,2,114,201500,91,0,86,1
2024,3,2,114,124000,91,0,86,1
2024,2,2,2,41111,46,50,46,0
2024,2,2,231,264200,91,0,86,1
2024,2,2,231,143100,91,0,86,1
2024,3,2,198,219300,91,0,86,1
2024,2,2,247,176000,91,0,86,0
2024,2,2,247,116000,91,0,86,0
2024,0,2,28,108463,13,0,12,1
2024,0,2,28,84813,13,0,12,1
2024,3,2,162,253000,13,0,12,1
2024,3,2,162,135800,13,0,12,1
2024,0,2,45,60000,32,0,32,1
2024,0,2,45,47500,32,0,32,1
2024,3,2,106,219200,91,0,86,1
2024,3,2,106,103800,91,0,86,1
2024,3,2,98,85000,91,0,86,1
2024,3,2,98,75000,91,0,86,1
2024,3,2,98,85000,91,0,86,1
2024,3,2,98,75000,91,0,86,1
2024,3,2,98,172080,91,0,86,1
2024,3,2,98,114720,91,0,86,1
2024,3,2,109,202730,91,100,86,1
2024,3,2,109,92118,91,100,86,1
2024,3,2,140,80000,91,0,86,1
2024,3,2,140,68000,91,0,86,1
2024,2,2,247,234700,91,0,86,1
2024,2,2,247,140700,91,0,86,1
2024,3,2,28,212160,91,0,86,1
2024,3,2,28,141440,91,0,86,1
2024,3,2,228,81250,32,100,32,1
2024,3,2,228,68750,32,100,32,1
2024,3,2,28,130920,91,0,86,1
2024,3,2,28,87280,91,0,86,1
2024,3,2,114,151500,91,0,86,1
2024,3,2,114,90400,91,0,86,1
2024,3,0,114,150000,91,0,86,1
2024,3,0,114,140000,91,0,86,1
2024,2,2,114,188100,91,0,86,1
2024,2,2,114,112900,91,0,86,1
2024,2,2,289,162300,91,0,86,1
2024,2,2,289,97300,91,0,86,1
2024,3,2,284,199700,13,100,12,1
2024,3,2,284,108100,13,100,12,1
2024,1,2,247,212160,91,0,86,1
2024,1,2,247,141440,91,0,86,1
2024,2,2,42,160000,91,0,86,1
2024,2,2,42,120000,91,0,86,1
2024,3,2,28,135120,91,0,86,1
2024,3,2,28,90080,91,0,86,1
2024,3,2,302,98576,13,0,12,1
2024,3,2,302,52574,13,0,12,1
2024,2,2,82,130000,91,0,86,1
2024,2,2,82,97097,91,0,86,1
2024,3,2,319,312200,91,0,86,1
2024,3,2,319,175800,91,0,86,1
2024,3,2,247,294000,91,0,86,1
2024,3,2,247,137600,91,0,86,1
2024,2,2,247,130000,91,0,86,1
2024,2,2,247,110000,91,0,86,1
2024,3,2,60,169100,91,100,86,1
2024,3,2,60,105900,91,100,86,1
2024,0,2,281,93750,32,0,32,1
2024,0,2,281,75000,32,0,32,1
2024,3,2,247,200500,91,0,86,1
2024,3,2,247,94600,91,0,86,1
2024,2,2,261,207000,91,0,86,1
2024,2,2,261,111662,91,0,86,1
2024,3,2,28,170760,91,0,86,1
2024,3,2,28,113840,91,0,86,1
2024,0,2,114,107000,91,0,86,1
2024,0,2,114,52500,91,0,86,1
2024,2,2,114,115000,91,100,86,1
2024,2,2,114,105000,91,100,86,1
2024,0,2,197,120000,91,0,86,1
2024,0,2,197,105000,91,0,86,1
2024,3,2,319,276000,91,0,86,1
2024,3,2,319,148000,91,0,86,1
2024,3,2,302,253000,91,0,86,1
2024,3,2,302,160000,91,0,86,1
2024,2,2,140,39205,32,0,32,1
2024,2,2,140,37221,32,0,32,1
2024,2,2,162,220000,22,0,22,1
2024,2,2,162,96600,22,0,22,1
2024,3,2,197,272000,91,0,86,1
2024,3,2,197,276000,91,0,86,1
2024,3,2,197,148000,91,0,86,1
2024,0,2,98,80000,91,0,86,1
2024,0,2,98,65000,91,0,86,1
2024,0,2,98,250000,91,0,86,1
2024,0,2,98,150000,91,0,86,1
2024,2,2,197,193000,91,0,86,1
2024,2,2,197,84600,91,0,86,1
2024,3,2,197,172000,91,0,86,1
2024,3,2,197,75600,91,0,86,1
2024,3,2,319,276000,91,0,86,1
2024,3,2,319,148000,91,0,86,1
2024,3,2,301,173000,91,0,86,1
2024,3,2,301,112500,91,0,86,1
2024,3,2,319,200000,91,0,86,1
2024,0,2,98,157450,91,0,86,1
2024,0,2,98,87100,91,0,86,1
2024,3,2,98,157450,91,0,86,1
2024,3,2,98,87100,91,0,86,1
2024,3,2,98,157450,91,0,86,1
2024,3,2,98,87100,91,0,86,1
2024,1,2,42,249600,91,0,86,1
2024,1,2,42,166400,91,0,86,1
2024,3,2,0,183300,91,100,86,1
2024,3,2,0,101400,91,100,86,1
2024,3,2,162,229300,91,0,86,1
2024,3,2,162,127300,91,0,86,1
2024,3,2,162,115200,13,0,12,1
2024,3,2,162,76800,13,0,12,1
2024,2,2,162,164314,91,100,86,1
2024,2,2,162,68405,91,100,86,1
2024,0,2,162,124800,91,0,86,1
2024,0,2,162,76128,91,0,86,1
2024,2,2,188,125000,13,0,12,1
2024,2,2,188,120000,13,0,12,1
2024,1,2,114,200000,91,0,86,1
2024,3,2,114,221900,91,0,86,1
2024,3,2,114,113600,91,0,86,1
2024,3,2,98,138200,91,0,86,1
2024,3,2,98,76600,91,0,86,1
2024,3,2,331,220900,91,0,86,1
2024,3,2,331,122200,91,0,86,1
2024,3,2,319,265200,91,0,86,1
2024,3,2,319,176800,91,0,86,1
2024,2,2,319,146875,91,0,86,1
2024,2,2,319,81250,91,0,86,1
2024,3,2,247,123840,91,100,86,1
2024,3,2,247,82560,91,100,86,1
2024,3,2,319,250200,91,0,86,1
2024,3,2,319,117200,91,0,86,1
2024,2,2,319,208800,91,0,86,1
2024,2,2,319,98300,91,0,86,1
2024,2,2,247,87500,32,0,32,1
2024,2,2,247,71250,32,0,32,1
2024,3,2,197,183300,91,100,86,1
2024,3,2,197,101400,91,100,86,1
2024,3,2,319,276000,91,0,86,1
2024,3,2,319,148000,91,0,86,1
2024,3,2,231,157100,91,0,86,1
2024,3,2,231,157100,91,0,86,1
2024,3,2,285,279500,91,100,86,1
2024,3,2,285,126500,91,100,86,1
2024,1,2,115,195000,91,0,86,1
2024,1,2,115,180000,91,0,86,1
2024,3,2,115,172000,28,0,28,1
2024,3,2,115,75600,28,0,28,1
2024,3,2,257,294000,91,0,86,1
2024,3,2,257,117200,91,0,86,1
2024,3,2,281,219200,91,0,86,1
2024,3,2,281,103800,91,0,86,1
2024,2,2,114,100000,13,0,12,1
2024,2,2,114,75000,13,0,12,1
2024,3,2,162,266000,91,0,86,1
2024,3,2,162,177000,91,0,86,1
2024,3,2,162,65600,55,0,53,1
2024,3,2,162,43733,55,0,53,1
2024,3,2,162,155400,91,0,86,1
2024,3,2,162,144000,91,0,86,1
2024,3,2,162,223600,91,0,86,1
2024,3,2,162,152000,91,0,86,1
2024,3,2,162,199300,91,0,86,1
2024,3,2,162,117300,91,0,86,1
2024,3,2,162,137000,13,0,12,1
2024,3,2,162,74000,13,0,12,1
2024,3,2,180,98500,91,100,86,1
2024,3,2,180,71500,91,100,86,1
2024,3,2,45,158000,91,100,86,1
2024,3,2,45,128000,91,100,86,1
2024,2,2,197,248700,91,0,86,1
2024,2,2,197,136300,91,0,86,1
2024,0,2,231,40000,32,0,32,1
2024,0,2,231,35000,32,0,32,1
2024,3,2,319,203900,91,0,86,1
2024,3,2,319,138900,91,0,86,1
2024,3,2,319,223600,91,0,86,1
2024,3,2,319,152000,91,0,86,1
2024,3,2,328,110100,91,0,86,1
2024,3,2,328,62900,91,0,86,1
2024,0,2,98,42000,91,0,86,1
2024,0,2,98,39500,91,0,86,1
2024,0,2,98,37582,32,0,32,1
2024,0,2,98,34646,32,0,32,1
2024,3,2,28,103100,91,0,86,1
2024,3,2,28,64000,91,0,86,1
2024,2,2,98,131300,91,0,86,1
2024,2,2,98,93400,91,0,86,1
2024,3,2,98,124402,66,0,64,1
2024,3,2,98,102533,66,0,64,1
2024,2,2,3,155000,91,0,86,1
2024,2,2,3,135000,91,0,86,1
2024,3,2,319,250600,91,0,86,1
2024,3,2,319,135400,91,0,86,1
2024,3,2,39,248000,91,0,86,1
2024,3,2,39,148100,91,0,86,1
2024,2,2,167,43500,32,0,32,1
2024,2,2,167,30000,32,0,32,1
2024,2,2,167,123449,13,0,12,1
2024,2,2,167,93734,13,0,12,1
2024,2,2,247,301400,91,0,86,1
2024,2,2,247,200400,91,0,86,1
2024,2,2,247,75401,32,0,32,1
2024,2,2,247,61562,32,0,32,1
2024,3,2,291,62400,71,0,69,1
2024,3,2,291,41600,71,0,69,1
2024,3,2,315,246400,91,0,86,1
2024,2,2,188,116000,13,0,12,1
2024,2,2,188,54615,13,0,12,1
2024,1,2,82,105600,55,0,53,1
2024,1,2,82,70400,55,0,53,1
2024,2,2,82,69600,55,0,53,1
2024,2,2,82,46400,55,0,53,1
2024,3,2,82,89600,55,0,53,1
2024,3,2,82,59733,55,0,53,1
2024,3,2,284,293800,91,0,86,1
2024,3,2,284,195500,91,0,86,1
2024,2,2,197,295000,91,0,86,1
2024,3,2,231,250200,91,0,86,1
2024,3,2,231,117200,91,0,86,1
2024,2,2,299,74650,91,0,86,1
2024,2,2,299,54701,91,0,86,1
2024,3,2,197,203000,91,0,86,1
2024,3,2,197,142000,91,0,86,1
2024,3,2,319,223600,91,0,86,1
2024,3,2,319,152200,91,0,86,1
2024,3,2,319,203900,91,0,86,1
2024,3,2,319,138900,91,0,86,1
2024,3,2,301,194000,91,0,86,1
2024,2,2,242,63356,32,0,32,1
2024,2,2,242,46840,32,0,32,1
2024,2,2,299,63356,32,0,32,1
2024,2,2,299,46840,32,0,32,1
2024,3,2,162,206650,91,100,86,1
2024,3,2,162,121600,91,100,86,1
2024,2,2,162,172000,91,0,86,1
2024,2,2,162,75600,91,0,86,1
2024,3,2,162,206650,91,100,86,1
2024,3,2,162,121600,91,100,86,1
2024,3,2,162,125000,91,100,86,1
2024,3,2,162,95000,91,100,86,1
2024,3,2,319,196100,91,0,86,1
2024,3,2,319,116700,91,0,86,1
2024,3,2,140,80000,91,0,86,1
2024,3,2,140,70000,91,0,86,1
2024,2,2,247,220000,91,0,86,1
2024,2,2,247,96600,91,0,86,1
2024,2,2,132,93800,13,0,12,1
2024,2,2,132,56300,13,0,12,1
2024,3,2,231,120000,91,0,86,1
2024,3,2,231,60000,91,0,86,1
2024,2,2,302,270000,91,0,86,1
2024,2,2,302,117500,91,0,86,1
2024,3,2,197,155000,91,100,86,1
2024,3,2,197,115000,91,100,86,1
2024,3,2,114,200000,91,100,86,1
2024,3,2,114,96000,91,100,86,1
2024,3,2,114,160000,91,100,86,1
2024,3,2,114,145000,91,100,86,1
2024,0,2,98,109400,91,0,86,1
2024,0,2,98,73000,91,0,86,1
2024,3,2,322,158950,91,0,86,1
2024,3,2,322,109600,91,0,86,1
2024,3,2,319,175300,91,100,86,1
2024,3,2,319,111400,91,100,86,1
2024,0,2,302,60000,91,0,86,1
2024,0,2,302,50440,91,0,86,1
2024,2,2,28,137000,91,0,86,1
2024,2,2,28,60400,91,0,86,1
2024,3,2,28,141000,91,0,86,1
2024,3,2,28,66000,91,0,86,1
2024,3,2,28,110000,91,0,86,1
2024,3,2,28,95000,91,0,86,1
2024,2,2,42,90000,91,0,86,1
2024,2,2,42,90000,91,0,86,1
2024,3,2,247,241900,91,0,86,1
2024,3,2,247,148300,91,0,86,1
2024,2,2,42,250000,91,0,86,1
2024,2,2,42,176500,91,0,86,1
2024,2,2,280,219500,91,0,86,1
2024,2,2,280,154500,91,0,86,1
2024,0,2,30,100000,91,0,86,1
2024,0,2,30,80000,91,0,86,1
2024,3,2,98,115605,91,0,86,1
2024,3,2,98,84700,91,0,86,1
2024,0,2,98,92000,91,0,86,1
2024,0,2,98,70000,91,0,86,1
2024,3,2,98,144840,91,100,86,1
2024,3,2,98,96560,91,100,86,1
2024,2,2,162,173040,91,100,86,1
2024,2,2,162,64890,91,100,86,1
2024,2,2,284,158000,91,0,86,1
2024,2,2,284,99000,91,0,86,1
2024,2,2,162,115200,13,0,12,1
2024,2,2,162,76800,13,0,12,1
2024,3,2,162,155376,91,0,86,1
2024,3,2,162,95264,91,0,86,1
2024,3,2,261,180000,91,0,86,1
2024,3,2,114,135000,91,0,86,1
2024,3,2,114,90000,91,0,86,1
2024,2,2,114,96750,91,0,86,1
2024,2,2,114,72000,91,0,86,1
2024,0,2,114,60000,91,0,86,1
2024,0,2,114,50000,91,0,86,1
2024,3,2,114,258750,91,0,86,1
2024,3,2,114,164000,91,0,86,1
2024,3,2,114,203940,91,0,86,1
2024,3,2,114,92700,91,0,86,1
2024,2,2,114,203000,91,0,86,1
2024,2,2,114,123000,91,0,86,1
2024,2,2,230,206690,91,0,86,1
2024,2,2,230,119800,91,0,86,1
2024,1,2,231,280000,91,0,86,1
2024,1,2,231,220000,91,0,86,1
2024,1,2,115,241900,91,0,86,1
2024,1,2,115,161450,91,0,86,1
2024,3,2,4,155000,91,0,86,1
2024,3,2,4,132000,91,0,86,1
2024,2,2,330,95000,91,0,86,1
2024,2,2,330,85000,91,0,86,1
2024,3,2,197,272000,91,0,86,1
2024,2,2,331,142800,91,0,86,1
2024,2,2,331,95200,91,0,86,1
2024,0,2,302,162240,91,0,86,1
2024,0,2,302,47840,91,0,86,1
2024,0,2,60,70000,91,0,86,1
2024,0,2,60,60000,91,0,86,1
2024,3,2,28,115200,13,0,12,1
2024,3,2,28,76800,13,0,12,1
2024,2,2,299,58000,91,0,86,1
2024,2,2,299,43919,91,0,86,1
2024,0,2,297,106000,91,0,86,1
2024,0,2,297,51600,91,0,86,1
2024,3,2,284,259600,91,0,86,1
2024,3,2,284,107300,91,0,86,1
2024,0,2,28,136510,91,0,86,1
2024,0,2,28,52800,91,0,86,1
2024,3,2,322,276000,91,0,86,1
2024,3,2,322,148000,91,0,86,1
2024,3,2,51,180000,13,100,12,1
2024,3,2,51,105000,13,100,12,1
2024,3,2,205,120000,13,0,12,1
2024,3,2,205,110000,13,0,12,1
2024,3,2,188,125000,13,0,12,1
2024,3,2,188,115000,13,0,12,1
2024,2,2,284,310500,91,0,86,1
2024,2,2,284,160000,91,0,86,1
2024,0,2,60,130000,91,0,86,1
2024,0,2,60,120000,91,0,86,1
2024,0,2,98,111894,91,0,86,1
2024,0,2,98,65820,91,0,86,1
2024,3,2,114,205563,91,0,86,1
2024,3,2,114,149500,91,0,86,1
2024,3,2,114,116050,91,0,86,1
2024,3,2,114,84400,91,0,86,1
2024,3,2,114,212300,91,0,86,1
2024,3,2,114,154400,91,0,86,1
2024,3,2,114,178750,91,0,86,1
2024,3,2,114,130000,91,0,86,1
2024,2,2,114,133458,91,0,86,1
2024,2,2,114,97060,91,0,86,1
2024,3,2,114,244145,91,0,86,1
2024,3,2,114,177560,91,0,86,1
2024,3,2,197,220900,91,0,86,1
2024,3,2,197,122200,91,0,86,1
2024,2,2,69,146050,91,100,86,1
2024,2,2,69,107950,91,100,86,1
2024,3,2,7,41500,91,0,86,1
2024,3,2,7,41500,91,0,86,1
2024,3,2,39,294000,91,0,86,1
2024,3,2,39,137600,91,0,86,1
2024,3,2,114,220000,91,0,86,1
2024,3,2,114,137500,91,0,86,1
2024,1,2,114,221000,91,0,86,1
2024,2,2,114,188500,91,0,86,1
2024,2,2,114,103000,91,0,86,1
2024,2,2,247,170800,91,0,86,1
2024,2,2,247,92300,91,0,86,1
2024,3,2,98,72000,91,0,86,1
